SENSOR_PROTOCOL_IDENT,HEALTH_PROTOCOL_TYPE_IDENT,SENSOR_PROTOCOL_CODE,DESCRIPTION,LOCALIZED_DESCRIPTION,DATA_TYPE,UOM_CODE,ACTIVE,BITLENGTH,SLOPE,OFFSET,NAME,EXPRESSION,KALMAN_Q,KALMAN_R,APPLY_FILTER,CREATED_TIMESTAMP,CREATED_LOGIN_NAME,LAST_UPDATED_TIMESTAMP,LAST_UPDATED_LOGIN_NAME,ALIAS,GROUP,ACCESS
39,E992CBE5-3734-487C-88AF-0044E9059450,SPN00132,Exhaust Temperature #13,NULL,?,C,Y,16,1,-273,Exhaust Temperature #13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40,E992CBE5-3734-487C-88AF-0044E9059450,SPN00133,Exhaust Temperature #14,NULL,?,C,Y,16,1,-273,Exhaust Temperature #14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41,E992CBE5-3734-487C-88AF-0044E9059450,SPN00134,Exhaust Temperature #15,NULL,?,C,Y,16,1,-273,Exhaust Temperature #15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,E992CBE5-3734-487C-88AF-0044E9059450,SPN00135,Exhaust Temperature #16,NULL,?,C,Y,16,1,-273,Exhaust Temperature #16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,E992CBE5-3734-487C-88AF-0044E9059450,SPN19411,Strut Pressure Left Front,NULL,?,MPA,Y,16,1,0,Strut Pressure Left Front,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,E992CBE5-3734-487C-88AF-0044E9059450,SPN19412,Strut Pressure Right Front,NULL,?,MPA,Y,16,1,0,Strut Pressure Right Front,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,E992CBE5-3734-487C-88AF-0044E9059450,SPN19413,Strut Pressure Left Rear,NULL,?,MPA,Y,16,1,0,Strut Pressure Left Rear,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,E992CBE5-3734-487C-88AF-0044E9059450,SPN19414,Strut Pressure Right Rear,NULL,?,MPA,Y,16,1,0,Strut Pressure Right Rear,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,E992CBE5-3734-487C-88AF-0044E9059450,SPN00044,Ambient Temperature,NULL,?,C,Y,8,1,-40,AmbientTemperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48,E992CBE5-3734-487C-88AF-0044E9059450,SPN19441,Payload Number after Power ON,NULL,?,,Y,16,1,0,Payload Number after Power ON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
49,E992CBE5-3734-487C-88AF-0044E9059450,SPN19443,Payload (Measurement),NULL,?,TON,Y,16,1,0,Payload (Measurement),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50,E992CBE5-3734-487C-88AF-0044E9059450,SPN19534,Payload (Static),NULL,?,TON,Y,16,1,0,Payload (Static),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51,E992CBE5-3734-487C-88AF-0044E9059450,SPN19535,Payload (Dynamic),NULL,?,TON,Y,16,1,0,Payload (Dynamic),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,E992CBE5-3734-487C-88AF-0044E9059450,SPN05421,Trolley Voltage Feedback,NULL,?,VOLTS,Y,16,1,0,Trolley Voltage Feedback,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,E992CBE5-3734-487C-88AF-0044E9059450,SPN05422,Trolley P Current Feedback,NULL,?,AMPS,Y,16,1,0,Trolley P Current Feedback,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,E992CBE5-3734-487C-88AF-0044E9059450,SPN05423,Trolley N Current Feedback,NULL,?,AMPS,Y,16,1,0,Trolley N Current Feedback,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
55,E992CBE5-3734-487C-88AF-0044E9059450,SPN16414,Service Brake Switch,NULL,?,STATE,Y,2,1,0,Service Brake Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,E992CBE5-3734-487C-88AF-0044E9059450,SPN14501,Central Indicator,NULL,?,STATE,Y,2,1,0,Central Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
57,E992CBE5-3734-487C-88AF-0044E9059450,SPN14502,Hydraulic Oil Level Indicator,NULL,?,STATE,Y,2,1,0,Hydraulic Oil Level Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58,E992CBE5-3734-487C-88AF-0044E9059450,SPN14503,Hydraulic Oil Overheat Indicator,NULL,?,STATE,Y,2,1,0,Hydraulic Oil Overheat Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,E992CBE5-3734-487C-88AF-0044E9059450,SPN14504,Seat Belt & No Driver On Seat Warning Indicator,NULL,?,STATE,Y,2,1,0,Seat Belt & No Driver On Seat Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,E992CBE5-3734-487C-88AF-0044E9059450,SPN14505,Brake/Steering Oil Pressure Warning Indicator,NULL,?,STATE,Y,2,1,0,Brake/Steering Oil Pressure Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,E992CBE5-3734-487C-88AF-0044E9059450,SPN14506,Parking Brake Indicator,NULL,?,STATE,Y,2,1,0,Parking Brake Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62,E992CBE5-3734-487C-88AF-0044E9059450,SPN14507,Load/Dump Brake Status Indicator,NULL,?,STATE,Y,2,1,0,Load/Dump Brake Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,E992CBE5-3734-487C-88AF-0044E9059450,SPN14508,Auto-Lubrication Indicator,NULL,?,STATE,Y,2,1,0,Auto-Lubrication Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,E992CBE5-3734-487C-88AF-0044E9059450,SPN14509,Dump Body Up Status Indicator,NULL,?,STATE,Y,2,1,0,Dump Body Up Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,E992CBE5-3734-487C-88AF-0044E9059450,SPN14510,Hoist Level Position Status Indicator,NULL,?,STATE,Y,2,1,0,Hoist Level Position Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66,E992CBE5-3734-487C-88AF-0044E9059450,SPN14511,Stop Valve Indicator,NULL,?,STATE,Y,2,1,0,Stop Valve Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
67,E992CBE5-3734-487C-88AF-0044E9059450,SPN14404,Emergency Engine Stop Switch,NULL,?,STATE,Y,2,1,0,Emergency Engine Stop Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,E992CBE5-3734-487C-88AF-0044E9059450,SPN14512,AC Drive System Status Indicator,NULL,?,STATE,Y,2,1,0,AC Drive System Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,E992CBE5-3734-487C-88AF-0044E9059450,SPN14513,AC Drive System Maintenance Required Indicator,NULL,?,STATE,Y,2,1,0,AC Drive System Maintenance Required Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,E992CBE5-3734-487C-88AF-0044E9059450,SPN14514,Retarder Status Indicator,NULL,?,STATE,Y,2,1,0,Retarder Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,E992CBE5-3734-487C-88AF-0044E9059450,SPN14515,Wheel Motor Temp Indicator,NULL,?,STATE,Y,2,1,0,Wheel Motor Temp Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,E992CBE5-3734-487C-88AF-0044E9059450,SPN14516,Wheel Motor & Alternator Blower Indicator,NULL,?,STATE,Y,2,1,0,Wheel Motor & Alternator Blower Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73,E992CBE5-3734-487C-88AF-0044E9059450,SPN14517,Grid Dry Indicator,NULL,?,STATE,Y,2,1,0,Grid Dry Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,E992CBE5-3734-487C-88AF-0044E9059450,SPN14528,Trolley Indicator,NULL,?,STATE,Y,2,1,0,Trolley Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75,E992CBE5-3734-487C-88AF-0044E9059450,SPN14529,HDC Indicator,NULL,?,STATE,Y,2,1,0,HDC Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,E992CBE5-3734-487C-88AF-0044E9059450,SPN14518,Engine Shutdown/Service Indicator,NULL,?,STATE,Y,2,1,0,Engine Shutdown/Service Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,E992CBE5-3734-487C-88AF-0044E9059450,SPN14519,Engine Coolant Level Indicator,NULL,?,STATE,Y,2,1,0,Engine Coolant Level Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78,E992CBE5-3734-487C-88AF-0044E9059450,SPN14520,Engine Coolant Overheat Indicator,NULL,?,STATE,Y,2,1,0,Engine Coolant Overheat Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,E992CBE5-3734-487C-88AF-0044E9059450,SPN14521,Engine Oil Pressure Indicator,NULL,?,STATE,Y,2,1,0,Engine Oil Pressure Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,E992CBE5-3734-487C-88AF-0044E9059450,SPN14522,Air Cleaner Restriction Warning Indicator,NULL,?,STATE,Y,2,1,0,Air Cleaner Restriction Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,E992CBE5-3734-487C-88AF-0044E9059450,SPN14523,Battery Charge Warning Indicator,NULL,?,STATE,Y,2,1,0,Battery Charge Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82,E992CBE5-3734-487C-88AF-0044E9059450,SPN14524,Fuel Empty Indicator,NULL,?,STATE,Y,2,1,0,Fuel Empty Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,E992CBE5-3734-487C-88AF-0044E9059450,SPN14402,Inhibit Propel,NULL,?,STATE,Y,2,1,0,Inhibit Propel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,E992CBE5-3734-487C-88AF-0044E9059450,SPN14403,Reverse Alarm,NULL,?,STATE,Y,2,1,0,Reverse Alarm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,E992CBE5-3734-487C-88AF-0044E9059450,,Engine On,NULL,?,STATE,Y,2,1,0,Engine On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,E992CBE5-3734-487C-88AF-0044E9059450,,Gear Oil Temperature,NULL,?,C,Y,8,1,-40,Gear Oil Temperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
87,E992CBE5-3734-487C-88AF-0044E9059450,,MotorTemp,NULL,?,C,Y,8,1,-40,MotorTemp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
88,E992CBE5-3734-487C-88AF-0044E9059450,SPN13422,Reduction Gear Oil Pressure Left,NULL,?,MPA,Y,16,1,0,Reduction Gear Oil Pressure Left,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,E992CBE5-3734-487C-88AF-0044E9059450,SPN13423,Reduction Gear Oil Pressure Right,NULL,?,MPA,Y,16,1,0,Reduction Gear Oil Pressure Right,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90,E992CBE5-3734-487C-88AF-0044E9059450,SPN15415,Seat Belt Reminder Buzzer,NULL,?,STATE,Y,2,1,0,Seat Belt Reminder Buzzer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
91,E992CBE5-3734-487C-88AF-0044E9059450,SPN15426,Seat Belt Reminder Lamp,NULL,?,STATE,Y,2,1,0,Seat Belt Reminder Lamp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
92,E992CBE5-3734-487C-88AF-0044E9059450,SPN15425,Seat Belt Reminder Switch,NULL,?,STATE,Y,2,1,0,Seat Belt Reminder Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93,E992CBE5-3734-487C-88AF-0044E9059450,SPN16408,Parking Brake Release Pressure Status,NULL,?,STATE,Y,2,1,0,Parking Brake Release Pressure Status,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
94,E992CBE5-3734-487C-88AF-0044E9059450,SPN16406,Parking Brake Switch,NULL,?,STATE,Y,2,1,0,Parking Brake Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
95,E992CBE5-3734-487C-88AF-0044E9059450,SPN16412,Load Dump Lamp,NULL,?,STATE,Y,2,1,0,Load Dump Lamp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
96,E992CBE5-3734-487C-88AF-0044E9059450,SPN16410,Load Dump Brake Switch,NULL,?,STATE,Y,2,1,0,Load Dump Brake Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97,E992CBE5-3734-487C-88AF-0044E9059450,SPN16404,Servise Brake Oil Pressure #Front,NULL,?,KPA,Y,16,1,0,Servise Brake Oil Pressure #Front,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,E992CBE5-3734-487C-88AF-0044E9059450,SPN16405,Service Brake Oil Pressure #Rear,NULL,?,KPA,Y,16,1,0,Service Brake Oil Pressure #Rear,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99,E992CBE5-3734-487C-88AF-0044E9059450,SPN16425,Parking Brake Release Pressure,NULL,?,KPA,Y,16,1,0,Parking Brake Release Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,E992CBE5-3734-487C-88AF-0044E9059450,SPN16424,Brake Cooling Oil Pressure,NULL,?,KPA,Y,16,1,0,Brake Cooling Oil Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101,E992CBE5-3734-487C-88AF-0044E9059450,SPN15414,AirConditioner Compresser Pressure,NULL,?,STATE,Y,2,1,0,AirConditionar Compresser Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,E992CBE5-3734-487C-88AF-0044E9059450,SPN01400,Hoist Pump Oil Pressure,NULL,?,KPA,Y,16,1,0,Hoist Pump Oil Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103,E992CBE5-3734-487C-88AF-0044E9059450,SPN18401,Body Up Lamp Status,NULL,?,,Y,8,1,0,Body Up Lamp Status,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104,E992CBE5-3734-487C-88AF-0044E9059450,SPN18410,Body Angle,NULL,?,PERCENT,Y,8,1,0,Body Angle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105,E992CBE5-3734-487C-88AF-0044E9059450,SPN11401,Hoist Lever Angle,NULL,?,PERCENT,Y,8,1,0,Hoist Lever Angle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,E992CBE5-3734-487C-88AF-0044E9059450,SPN11403,Hoist Lever Position Caution Lamp,NULL,?,,Y,2,1,0,Hoist Lever Position Caution Lamp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,E992CBE5-3734-487C-88AF-0044E9059450,SPN18408,Hoist Mode,NULL,?,,Y,8,1,0,Hoist Mode,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,E992CBE5-3734-487C-88AF-0044E9059450,,Empty Weight,NULL,?,TON,Y,16,1,0,Empty Weight,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,E992CBE5-3734-487C-88AF-0044E9059450,SPN15017,Machine Position Measured Latitude,NULL,?,DEG,Y,32,1,-210,Machine Position Measured Latitude,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,E992CBE5-3734-487C-88AF-0044E9059450,SPN15018,Machine Position Measured Longitude,NULL,?,DEG,Y,32,1,-210,Machine Position Measured Longitude,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111,E992CBE5-3734-487C-88AF-0044E9059450,SPN00006,Fuel Temperature,NULL,?,C,Y,8,1,-210,Fuel Temperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112,E992CBE5-3734-487C-88AF-0044E9059450,SPN00009,Engine Oil Level,NULL,?,PERCENT,Y,8,1,0,Engine Oil Level,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14507,Load/Dump Brake Status Indicator,NULL,?,STATE,Y,2,1,0,Load/Dump Brake Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14508,Auto-Lubrication Indicator,NULL,?,STATE,Y,2,1,0,Auto-Lubrication Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14509,Dump Body Up Status Indicator,NULL,?,STATE,Y,2,1,0,Dump Body Up Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14510,Hoist Level Position Status Indicator,NULL,?,STATE,Y,2,1,0,Hoist Level Position Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14511,Stop Valve Indicator,NULL,?,STATE,Y,2,1,0,Stop Valve Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
67,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14404,Emergency Engine Stop Switch,NULL,?,STATE,Y,2,1,0,Emergency Engine Stop Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14512,AC Drive System Status Indicator,NULL,?,STATE,Y,2,1,0,AC Drive System Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14513,AC Drive System Maintenance Required Indicator,NULL,?,STATE,Y,2,1,0,AC Drive System Maintenance Required Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14514,Retarder Status Indicator,NULL,?,STATE,Y,2,1,0,Retarder Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14515,Wheel Motor Temp Indicator,NULL,?,STATE,Y,2,1,0,Wheel Motor Temp Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14516,Wheel Motor & Alternator Blower Indicator,NULL,?,STATE,Y,2,1,0,Wheel Motor & Alternator Blower Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14517,Grid Dry Indicator,NULL,?,STATE,Y,2,1,0,Grid Dry Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14528,Trolley Indicator,NULL,?,STATE,Y,2,1,0,Trolley Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14529,HDC Indicator,NULL,?,STATE,Y,2,1,0,HDC Status Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14518,Engine Shutdown/Service Indicator,NULL,?,STATE,Y,2,1,0,Engine Shutdown/Service Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14519,Engine Coolant Level Indicator,NULL,?,STATE,Y,2,1,0,Engine Coolant Level Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14520,Engine Coolant Overheat Indicator,NULL,?,STATE,Y,2,1,0,Engine Coolant Overheat Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14521,Engine Oil Pressure Indicator,NULL,?,STATE,Y,2,1,0,Engine Oil Pressure Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14522,Air Cleaner Restriction Warning Indicator,NULL,?,STATE,Y,2,1,0,Air Cleaner Restriction Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14523,Battery Charge Warning Indicator,NULL,?,STATE,Y,2,1,0,Battery Charge Warning Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14524,Fuel Empty Indicator,NULL,?,STATE,Y,2,1,0,Fuel Empty Indicator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14402,Inhibit Propel,NULL,?,STATE,Y,2,1,0,Inhibit Propel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN14403,Reverse Alarm,NULL,?,STATE,Y,2,1,0,Reverse Alarm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,Engine On,NULL,?,STATE,Y,2,1,0,Engine On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,Gear Oil Temperature,NULL,?,C,Y,8,1,-40,Gear Oil Temperature,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
87,987CDA7B-90CD-40D7-96AE-8BB0202FC218,,MotorTemp,NULL,?,C,Y,8,1,-40,MotorTemp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
88,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN13422,Reduction Gear Oil Pressure Left,NULL,?,MPA,Y,16,1,0,Reduction Gear Oil Pressure Left,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN13423,Reduction Gear Oil Pressure Right,NULL,?,MPA,Y,16,1,0,Reduction Gear Oil Pressure Right,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN15415,Seat Belt Reminder Buzzer,NULL,?,STATE,Y,2,1,0,Seat Belt Reminder Buzzer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
91,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN15426,Seat Belt Reminder Lamp,NULL,?,STATE,Y,2,1,0,Seat Belt Reminder Lamp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
92,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN15425,Seat Belt Reminder Switch,NULL,?,STATE,Y,2,1,0,Seat Belt Reminder Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN16408,Parking Brake Release Pressure Status,NULL,?,STATE,Y,2,1,0,Parking Brake Release Pressure Status,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
94,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN16406,Parking Brake Switch,NULL,?,STATE,Y,2,1,0,Parking Brake Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
95,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN16412,Load Dump Lamp,NULL,?,STATE,Y,2,1,0,Load Dump Lamp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
96,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN16410,Load Dump Brake Switch,NULL,?,STATE,Y,2,1,0,Load Dump Brake Switch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN16404,Servise Brake Oil Pressure #Front,NULL,?,KPA,Y,16,1,0,Servise Brake Oil Pressure #Front,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN16405,Service Brake Oil Pressure #Rear,NULL,?,KPA,Y,16,1,0,Service Brake Oil Pressure #Rear,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99,987CDA7B-90CD-40D7-96AE-8BB0202FC218,SPN16425,Parking Brake Release Pressure,NULL,?,KPA,Y,16,1,0,Parking Brake Release Pressure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
